topic,paper_ID,text,main_heading,sub_heading,label,pos1,pos2,pos3,citation,head,ofs1,ofs2,ofs3
question-answering,0,"We actually conducted experiments with several variants of our model , which tried to take the word ordering into account ( e.g. with convolutions ) , and they all failed to outperform our best performance without word order , once again perhaps because the supervision is not clean enough to allow for such elaborated language modeling .",result,Results,0,206,10,10,0,result : Results,0.7984496124031008,0.24390243902439024,0.47619047619047616
question-answering,0,Fine - tuning the embedding model is very beneficial to optimize the top of the list and grants a bump of 5 points of F1 : carefully tuning the similarity makes a clear difference .,result,Results,1,207,11,11,0,result : Results,0.8023255813953488,0.2682926829268293,0.5238095238095238
question-answering,0,"All versions of our system greatly outperform paralex : the fine - tuned model improves the F1 - score by almost 20 points and , according to , is better in precision for all levels of recall .",result,Results,1,208,12,12,0,result : Results,0.8062015503875969,0.2926829268292683,0.5714285714285714
question-answering,0,paralex works by starting with an initial lexicon mapping from the KB to language and then gradually increasing its coverage by iterating on the WikiAnswers + ReVerb data .,result,Results,0,209,13,13,0,result : Results,0.810077519379845,0.3170731707317073,0.6190476190476191
question-answering,0,Most of its predictions come from automatically acquired templates and rules : this allows for a good precision but it is not flexible enough across language variations to grant a satisfying recall .,result,Results,0,210,14,14,0,result : Results,0.813953488372093,0.34146341463414637,0.6666666666666666
question-answering,0,Most of our improvement comes from a much better recall .,result,Results,0,211,15,15,0,result : Results,0.8178294573643411,0.36585365853658536,0.7142857142857143
question-answering,0,"However , as we said earlier , this reranking setting is detrimental for paralex because paralex was evaluated on the task of reranking some of its own predictions .",result,Results,0,212,16,16,0,result : Results,0.8217054263565892,0.3902439024390244,0.7619047619047619
question-answering,0,"The results provided for paralex , while not corresponding to those of a full ranking among all triples from ReVerb ( it is still reranking among a subset of candidates ) , concerns an evaluation setting more complicated than for our model .",result,Results,0,213,17,17,0,result : Results,0.8255813953488372,0.4146341463414634,0.8095238095238095
question-answering,0,"Hence , we also display the results of a full ranking by our system in the following .",result,Results,0,214,18,18,0,result : Results,0.8294573643410853,0.43902439024390244,0.8571428571428571
question-answering,0,and display the results of our model to rank all 14 M triples from ReVerb .,result,Results,0,215,19,19,0,result : Results,0.8333333333333334,0.4634146341463415,0.9047619047619048
question-answering,0,The performance of the plain models is not good ( F1 = 0.22 only for S ft ) because the ranking is degraded by too many candidates .,result,Results,0,216,20,20,0,result : Results,0.8372093023255814,0.4878048780487805,0.9523809523809523
question-answering,0,But most of these can be discarded beforehand .,result,Results,0,217,21,21,0,result : Results,0.8410852713178295,0.5121951219512195,1.0
question-answering,0,Word,result,Word,0,218,22,1,0,result : Word,0.8449612403100775,0.5365853658536586,0.05
question-answering,0,Closest entities or relationships from ReVerb in the embedding space get rid of get -rid - of.r be -get - rid - of.r rid-of.r can -get - rid - of.r will - get - rid - of.r should - get - rid - of.r have - to - get - rid - of.r want - to - get- rid- of.r will - not - get - rid-of.r,result,Word,0,219,23,2,0,result : Word,0.8488372093023255,0.5609756097560976,0.1
question-answering,0,help- get-rid-of.r useful be-useful - for.r be-useful - in.r,result,Word,0,220,24,3,0,result : Word,0.8527131782945736,0.5853658536585366,0.15
question-answering,0,R:wide-range-of-application.e can-be-useful-for.r,result,Word,0,221,25,4,0,result : Word,0.8565891472868217,0.6097560975609756,0.2
question-answering,0,be-use-extensively-for. r be-not-very-useful-for.r,result,Word,0,222,26,5,0,result : Word,0.8604651162790697,0.6341463414634146,0.25
question-answering,0,R:plex-or-technical-algorithm.e,result,Word,0,223,27,6,0,result : Word,0.8643410852713178,0.6585365853658537,0.3
question-answering,0,R:internal-and-external-use.e,result,Word,0,224,28,7,0,result : Word,0.8682170542635659,0.6829268292682927,0.35
question-answering,0,R:authoring.e,result,Word,0,225,29,8,0,result : Word,0.872093023255814,0.7073170731707317,0.4
question-answering,0,R:good- or- bad- purpose.e radiation R:radiation.e,result,Word,0,226,30,9,0,result : Word,0.875968992248062,0.7317073170731707,0.45
question-answering,0,L:radiation.e,result,Word,0,227,31,10,0,result : Word,0.8798449612403101,0.7560975609756098,0.5
question-answering,0,R:gamma-radiation.e,result,Word,0,228,32,11,0,result : Word,0.8837209302325582,0.7804878048780488,0.55
question-answering,0,L:gamma- radiation.e,result,Word,0,229,33,12,0,result : Word,0.8875968992248062,0.8048780487804879,0.6
question-answering,0,L:x - ray.e L:gamma - ray .,result,Word,0,230,34,13,0,result : Word,0.8914728682170543,0.8292682926829268,0.65
question-answering,0,"As expected , string matching greatly improves results , both in precision and recall , and also significantly reduces evaluation time .",result,Word,0,231,35,14,0,result : Word,0.8953488372093024,0.8536585365853658,0.7
question-answering,0,"The final F1 obtained by our fine - tuned model is even better then the result of paralex in reranking , which is pretty remarkable , because this time , this setting advantages it quite a lot .",result,Word,0,232,36,15,0,result : Word,0.8992248062015504,0.8780487804878049,0.75
question-answering,0,Embeddings displays some examples of nearest neighboring entities from ReVerb for some words from our vocabulary .,result,Word,0,233,37,16,0,result : Word,0.9031007751937985,0.9024390243902439,0.8
question-answering,0,"As expected , we can see that verbs or adverbs tend to correspond to relationships while nouns refer to entities .",result,Word,0,234,38,17,0,result : Word,0.9069767441860465,0.926829268292683,0.85
question-answering,0,"Interestingly , the model learns some synonymy and hyper / hyponymy .",result,Word,0,235,39,18,0,result : Word,0.9108527131782945,0.9512195121951219,0.9
question-answering,0,"For instance , radiation is close to x - ray.e and iphone to smartphone .e.",result,Word,0,236,40,19,0,result : Word,0.9147286821705426,0.975609756097561,0.95
question-answering,0,"This happens thanks to the multitasking with paraphrase data , since in our automatically generated ( q , t ) pairs , the words radiation and iphone are only used for entities with the strings radiation and iphone respectively in their names .",result,Word,0,237,41,20,0,result : Word,0.9186046511627907,1.0,1.0
question-answering,0,Evaluation on WebQuestions,evaluation,Evaluation on WebQuestions,0,238,1,1,0,evaluation : Evaluation on WebQuestions,0.9224806201550387,0.07142857142857142,0.07142857142857142
question-answering,0,Our initial objective was to be able to perform open - domain question answering .,evaluation,Evaluation on WebQuestions,0,239,2,2,0,evaluation : Evaluation on WebQuestions,0.9263565891472868,0.14285714285714285,0.14285714285714285
question-answering,0,"In this last experimental section , we tend to evaluate how generic our learned system is .",evaluation,Evaluation on WebQuestions,0,240,3,3,0,evaluation : Evaluation on WebQuestions,0.9302325581395349,0.21428571428571427,0.21428571428571427
question-answering,0,"To this end , we propose to ask our model to answer questions coming from another dataset from the literature , but without retraining it with labeled data , just by directly using the parameters learned on WikiAnswers + ReVerb .",evaluation,Evaluation on WebQuestions,0,241,4,4,0,evaluation : Evaluation on WebQuestions,0.9341085271317829,0.2857142857142857,0.2857142857142857
question-answering,0,"We chose the data set WebQuestions , which consists of natural language questions matched with answers corresponding to entities of Freebase : in this case , no triple has to be returned , only a single entity .",evaluation,Evaluation on WebQuestions,0,242,5,5,0,evaluation : Evaluation on WebQuestions,0.937984496124031,0.35714285714285715,0.35714285714285715
question-answering,0,"We used exact string matching to find the ReVerb entities corresponding to the Freebase answers from the test set of WebQuestions and obtained 1,538 questions labeled with ReVerb out of the original 2,034 .",evaluation,Evaluation on WebQuestions,0,243,6,6,0,evaluation : Evaluation on WebQuestions,0.9418604651162791,0.42857142857142855,0.42857142857142855
question-answering,0,Results of different versions of our model are displayed in .,evaluation,Evaluation on WebQuestions,0,244,7,7,0,evaluation : Evaluation on WebQuestions,0.9457364341085271,0.5,0.5
