topic,paper_ID,text,section,label,position,section_position,citation,length
question-answering,8,The pointer mechanism has inspired some recent work on language processing .,method,0,69,19,0,12
question-answering,8,Here we adopt Ptr- Net in order to construct answers using tokens from the input text .,method,0,70,20,0,17
question-answering,8,pointer net,method,0,71,21,0,2
question-answering,8,our method,method,0,72,1,0,2
question-answering,8,"Formally , the problem we are trying to solve can be formulated as follows .",method,0,73,2,0,15
question-answering,8,"We are given apiece of text , which we refer to as a passage , and a question related to the passage .",method,0,74,3,0,23
question-answering,8,The passage is represented by matrix P ?,method,0,75,4,0,8
question-answering,8,"R dP , where P is the length ( number of tokens ) of the passage and d is the dimensionality of word embeddings .",method,0,76,5,0,25
question-answering,8,"Similarly , the question is represented by matrix Q ?",method,0,77,6,0,10
question-answering,8,R d Q where Q is the length of the question .,method,0,78,7,0,12
question-answering,8,Our goal is to identify a subsequence from the passage as the answer to the question .,method,0,79,8,0,17
question-answering,8,"As pointed out earlier , since the output tokens are from the input , we would like to adopt the Pointer Net for this problem .",method,0,80,9,0,26
question-answering,8,"A straightforward way of applying Ptr - Net here is to treat an answer as a sequence of tokens from the input passage but ignore the fact that these tokens are consecutive in the original passage , because Ptr - Net does not make the consecutivity assumption .",method,0,81,10,0,48
question-answering,8,"Specifically , we represent the answer as a sequence of integers a = ( a 1 , a 2 , . . . ) , where each a i is an integer between 1 and P , indicating a certain position in the passage .",method,0,82,11,0,45
question-answering,8,"Alternatively , if we want to ensure consecutivity , that is , if we want to ensure that we indeed select a subsequence from the passage as an answer , we can use the Ptr-Net to predict only the start and the end of an answer .",method,0,83,12,0,47
question-answering,8,"In this case , the Ptr - Net only needs to select two tokens from the input passage , and all the tokens between these two tokens in the passage are treated as the answer .",method,0,84,13,0,36
question-answering,8,"Specifically , we can represent the answer to be predicted as two integers a = ( a s , a e ) , where a s an a e are integers between 1 and P .",method,0,85,14,0,36
question-answering,8,We refer to the first setting above as a sequence model and the second setting above as a boundary model .,method,0,86,15,0,21
question-answering,8,"For either model , we assume that a set of training examples in the form of triplets {( P n , Q n , an ) } N n=1 are given .",method,0,87,16,0,32
question-answering,8,An overview of the two neural network models are shown in .,method,0,88,17,0,12
question-answering,8,Both models consist of three layers :,method,0,89,18,0,7
question-answering,8,( 1 ) An LSTM preprocessing layer that preprocesses the passage and the question using LSTMs .,method,0,90,19,0,17
question-answering,8,( 2 ) A match - LSTM layer that tries to match the passage against the question .,method,0,91,20,0,18
question-answering,8,( 3 ) An Answer Pointer ( Ans - Ptr ) layer that uses Ptr-Net to select a set of tokens from the passage as the answer .,method,0,92,21,0,28
question-answering,8,The difference between the two models only lies in the third layer .,method,0,93,22,0,13
question-answering,8,lstm,method,0,94,23,0,1
question-answering,8,preprocessing layer,method,0,95,24,0,2
question-answering,8,The purpose for the LSTM preprocessing layer is to incorporate contextual information into the representation of each token in the passage and the question .,method,0,96,25,0,25
question-answering,8,"We use a standard one - directional LSTM 2 to process the passage and the question separately , as shown below :",method,0,97,26,0,22
question-answering,8,The resulting matrices H p ?,method,0,98,27,0,6
question-answering,8,R lP and H q ?,method,0,99,28,0,6
question-answering,8,"R lQ are hidden representations of the passage and the question , where l is the dimensionality of the hidden vectors .",method,0,100,29,0,22
question-answering,8,"In other words , the i th column vector hp i ( or h q i ) in H p ( or H q ) represents the i th token in the passage ( or the question ) together with some contextual information from the left .",method,0,101,30,0,47
question-answering,8,match- lstm,method,0,102,31,0,2
question-answering,8,layer,method,0,103,32,0,1
question-answering,8,We apply the match - LSTM model proposed for textual entailment to our machine comprehension problem by treating the question as a premise and the passage as a hypothesis .,method,0,104,33,0,30
question-answering,8,The match - LSTM sequentially goes through the passage .,method,0,105,34,0,10
question-answering,8,"At position i of the passage , it first uses the standard word - by - word attention mechanism to obtain attention weight vector ? ? ?",method,0,106,35,0,27
question-answering,8,i ?,method,0,107,36,0,2
question-answering,8,r q as follows :,method,0,108,37,0,5
question-answering,8,"where W q , W p , W r ?",method,0,109,38,0,10
question-answering,8,"R ll , b p , w ?",method,0,110,39,0,8
question-answering,8,r land b ?,method,0,111,40,0,4
question-answering,8,"R are parameters to be learned , ? ? hr i?1 ?",method,0,112,41,0,12
question-answering,8,"R l is the hidden vector of the one -directional match - LSTM ( to be explained below ) at position i ? 1 , and the outer product ( ? e Q ) produces a matrix or row vector by repeating the vector or scalar on the left for Q times .",method,0,113,42,0,53
question-answering,8,"Essentially , the resulting attention weight ? ? ?",method,0,114,43,0,9
question-answering,8,"i , j above indicates the degree of matching between the i th token in the passage with the j th token in the question .",method,0,115,44,0,26
question-answering,8,"Next , we use the attention weight vector ? ? ?",method,0,116,45,0,11
